Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2021-02-08 19:05:27;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-02-08 19:05:27;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-08 19:05:27;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-02-08 19:05:27;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;34;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;40;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Push Up";1;;;25;;;;0;"";
2021-02-08 19:05:27;"Quarantine";"Push Up";2;;;12;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Push Up";3;;;20;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-08 19:05:27;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-08 19:05:27;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-08 19:05:27;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2021-02-08 19:05:27;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2021-02-08 19:05:27;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-09 20:08:21;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-02-09 20:08:21;"Quarantine";"Kettlebell Swing";2;50;lbs;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Kettlebell Swing";3;50;lbs;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-09 20:08:21;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-02-09 20:08:21;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-09 20:08:21;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-09 20:08:21;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-09 20:08:21;"Quarantine";"Bench Dip";1;;;25;;;;0;"";
2021-02-09 20:08:21;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-02-09 20:08:21;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-02-09 20:08:21;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-11 18:42:39;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-02-11 18:42:39;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;40;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;40;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-02-11 18:42:39;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-11 18:42:39;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;15;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;15;;;;0;"";
2021-02-11 18:42:39;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-11 18:42:39;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-11 18:42:39;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-12 19:22:49;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-12 19:22:49;"Quarantine";"Kettlebell Swing";1;50;lbs;20;;;;0;"";
2021-02-12 19:22:49;"Quarantine";"Kettlebell Swing";2;50;lbs;20;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-12 19:22:49;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Push Up";1;;;15;;;;0;"";
2021-02-12 19:22:49;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Push Up";3;;;10;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-12 19:22:49;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-12 19:22:49;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-12 19:22:49;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2021-02-12 19:22:49;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;40;;;;0;"";
2021-02-12 19:22:49;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-02-12 19:22:49;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-14 17:27:26;"Quarantine";"Kettlebell Swing";1;50;lbs;30;;;;0;"";
2021-02-14 17:27:26;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-14 17:27:26;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Plank";1;;;;;;mi.;35;"";
2021-02-14 17:27:26;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-14 17:27:26;"Quarantine";"Plank";3;;;;;;mi.;40;;
2021-02-14 17:27:26;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-02-14 17:27:26;"Quarantine";"Push Up";2;;;12;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2021-02-14 17:27:26;"Quarantine";"Bench Dip";2;;;25;;;;0;;
2021-02-14 17:27:26;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-15 16:58:48;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-02-15 16:58:48;"Quarantine";"Push Up";2;;;20;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Push Up";3;;;20;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2021-02-15 16:58:48;"Quarantine";"Plank";2;;;;;;mi.;45;;
2021-02-15 16:58:48;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-15 16:58:48;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-15 16:58:48;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-15 16:58:48;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-15 16:58:48;"Quarantine";"Push Up (Knees)";2;;;15;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-15 16:58:48;"Quarantine";"Kettlebell Swing";1;50;lbs;35;;;;0;"";
2021-02-16 19:33:51;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;25;;;;0;"";""
2021-02-16 19:33:51;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-16 19:33:51;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-16 19:33:51;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;15;;;;0;"";
2021-02-16 19:33:51;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;15;;;;0;;
2021-02-16 19:33:51;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-16 19:33:51;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-16 19:33:51;"Quarantine";"Push Up (Knees)";2;;;10;;;;0;;
2021-02-16 19:33:51;"Quarantine";"Push Up (Knees)";3;;;10;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-17 20:28:14;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-02-17 20:28:14;"Quarantine";"Push Up";2;;;20;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Push Up";3;;;18;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Kettlebell Swing";1;50;lbs;20;;;;0;"";
2021-02-17 20:28:14;"Quarantine";"Kettlebell Swing";2;50;lbs;20;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Kettlebell Swing";3;50;lbs;20;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-17 20:28:14;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-17 20:28:14;"Quarantine";"Push Up (Knees)";2;;;15;;;;0;;
2021-02-17 20:28:14;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-20 12:36:28;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-20 12:36:28;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-20 12:36:28;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-20 12:36:28;"Quarantine";"Push Up";1;;;15;;;;0;"";
2021-02-20 12:36:28;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-02-20 12:36:28;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-20 12:36:28;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Push Up (Knees)";1;;;16;;;;0;"";
2021-02-20 12:36:28;"Quarantine";"Push Up (Knees)";2;;;15;;;;0;;
2021-02-20 12:36:28;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-22 18:18:28;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2021-02-22 18:18:28;"Quarantine";"Plank";2;;;;;;mi.;45;;
2021-02-22 18:18:28;"Quarantine";"Plank";3;;;;;;mi.;45;;
2021-02-22 18:18:28;"Quarantine";"Push Up";1;;;18;;;;0;"";
2021-02-22 18:18:28;"Quarantine";"Push Up";2;;;10;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Push Up";3;;;12;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-02-22 18:18:28;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-22 18:18:28;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-22 18:18:28;"Quarantine";"Push Up (Knees)";2;;;13;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-22 18:18:28;"Quarantine";"Bench Dip";1;;;15;;;;0;"";
2021-02-22 18:18:28;"Quarantine";"Bench Dip";2;;;15;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-24 19:07:27;"Quarantine";"Push Up";1;;;25;;;;0;"";
2021-02-24 19:07:27;"Quarantine";"Push Up";2;;;20;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Push Up";3;;;20;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Bench Dip";1;;;15;;;;0;"";
2021-02-24 19:07:27;"Quarantine";"Bench Dip";2;;;15;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Bench Dip";3;;;15;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2021-02-24 19:07:27;"Quarantine";"Plank";2;;;;;;mi.;45;;
2021-02-24 19:07:27;"Quarantine";"Plank";3;;;;;;mi.;45;;
2021-02-24 19:07:27;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-02-24 19:07:27;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Kettlebell Swing";3;50;lbs;25;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;15;;;;0;"";
2021-02-24 19:07:27;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;15;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-24 19:07:27;"Quarantine";"Push Up (Knees)";2;;;15;;;;0;;
2021-02-24 19:07:27;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-26 19:03:12;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;20;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;20;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Kettlebell Swing";1;50;lbs;20;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Kettlebell Swing";2;50;lbs;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Kettlebell Swing";3;50;lbs;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Push Up";1;;;15;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Push Up";2;;;13;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-26 19:03:12;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-26 19:03:12;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-02-26 19:03:12;"Quarantine";"Push Up (Knees)";1;;;15;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Push Up (Knees)";2;;;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Push Up (Knees)";3;;;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Bench Dip";1;;;15;;;;0;"";
2021-02-26 19:03:12;"Quarantine";"Bench Dip";2;;;15;;;;0;;
2021-02-26 19:03:12;"Quarantine";"Bench Dip";3;;;15;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-02-28 17:00:46;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-28 17:00:46;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-02-28 17:00:46;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;40;;;;0;"";
2021-02-28 17:00:46;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Push Up";1;;;15;;;;0;"";
2021-02-28 17:00:46;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-02-28 17:00:46;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-02-28 17:00:46;"Quarantine";"Plank";3;;;;;;mi.;45;;
2021-02-28 17:00:46;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2021-02-28 17:00:46;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2021-02-28 17:00:46;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;180;"";""
2021-03-01 21:14:55;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-03-01 21:14:55;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-03-01 21:14:55;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-03-01 21:14:55;"Quarantine";"Push Up";1;;;15;;;;0;"";
2021-03-01 21:14:55;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Kettlebell Swing";1;50;lbs;20;;;;0;"";
2021-03-01 21:14:55;"Quarantine";"Kettlebell Swing";2;50;lbs;20;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Kettlebell Swing";3;50;lbs;20;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;15;;;;0;"";
2021-03-01 21:14:55;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-03-01 21:14:55;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;40;;;;0;;
2021-03-01 21:14:55;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-03-03 17:38:18;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-03-03 17:38:18;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Kettlebell Swing";3;50;lbs;20;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-03-03 17:38:18;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;25;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-03-03 17:38:18;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;40;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-03-03 17:38:18;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-03-03 17:38:18;"Quarantine";"Plank";3;;;;;;mi.;45;;
2021-03-03 17:38:18;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-03-03 17:38:18;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Push Up";3;;;20;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Triceps Dip";1;;;12;;;;0;"";
2021-03-03 17:38:18;"Quarantine";"Triceps Dip";2;;;12;;;;0;;
2021-03-03 17:38:18;"Quarantine";"Triceps Dip";3;;;12;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-03-05 12:33:39;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-03-05 12:33:39;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2021-03-05 12:33:39;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-03-05 12:33:39;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-03-05 12:33:39;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-03-05 12:33:39;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;25;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;25;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-03-05 12:33:39;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-03-05 12:33:39;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-03-05 12:33:39;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;180;"";""
2021-03-06 18:10:41;"Quarantine";"Kettlebell Swing";1;50;lbs;25;;;;0;"";
2021-03-06 18:10:41;"Quarantine";"Kettlebell Swing";2;50;lbs;25;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Kettlebell Swing";3;50;lbs;30;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;20;;;;0;"";
2021-03-06 18:10:41;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;20;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Arnold Press (Dumbbell)";1;15;lbs;30;;;;0;"";
2021-03-06 18:10:41;"Quarantine";"Arnold Press (Dumbbell)";2;15;lbs;30;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Arnold Press (Dumbbell)";3;15;lbs;30;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-03-06 18:10:41;"Quarantine";"Push Up";2;;;12;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Push Up";3;;;12;;;;0;;
2021-03-06 18:10:41;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2021-03-06 18:10:41;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-03-06 18:10:41;"Quarantine";"Plank";3;;;;;;mi.;30;;
2021-03-08 12:38:20;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2021-03-08 12:38:20;"Quarantine";"Push Up";1;;;20;;;;0;"";
2021-03-08 12:38:20;"Quarantine";"Push Up";2;;;15;;;;0;;
2021-03-08 12:38:20;"Quarantine";"Push Up";3;;;15;;;;0;;
2021-03-08 12:38:20;"Quarantine";"Plank";1;;;;;;mi.;35;"";
2021-03-08 12:38:20;"Quarantine";"Plank";2;;;;;;mi.;30;;
2021-03-08 12:38:20;"Quarantine";"Plank";3;;;;;;mi.;60;;
2021-03-08 12:38:20;"Quarantine";"Deadlift (Dumbbell)";1;50;lbs;30;;;;0;"";
2021-03-08 12:38:20;"Quarantine";"Deadlift (Dumbbell)";2;50;lbs;30;;;;0;;
2021-03-08 12:38:20;"Quarantine";"Deadlift (Dumbbell)";3;50;lbs;30;;;;0;;
2021-03-08 12:38:20;"Quarantine";"Bent Over Row (Dumbbell)";1;50;lbs;25;;;;0;"";
2021-03-08 12:38:20;"Quarantine";"Bent Over Row (Dumbbell)";2;50;lbs;20;;;;0;;
2021-03-08 12:38:20;"Quarantine";"Bent Over Row (Dumbbell)";3;50;lbs;25;;;;0;;
